Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-22 14:44:38	 757 	c1254 	2802 	 41 	 10101010 	 170 	 2188320 
2019-05-22 14:44:39	 993 	c1254 	2803 	 42 	 10101000 	 168 	 2201784 
2019-05-22 14:44:40	 248 	c1254 	2803 	 44 	 00000000 	 0 	 2205792 
2019-05-22 14:44:46	1064 	c1254 	2803 	 45 	 10101010 	 170 	 2280864 
2019-05-22 14:44:46	1094 	c1254 	2804 	 46 	 10101000 	 168 	 2281152 
2019-05-22 14:44:46	1119 	c1254 	2804 	 47 	 10101010 	 170 	 2281392 
2019-05-22 14:44:46	1159 	c1254 	2805 	 48 	 10101000 	 168 	 2281776 
2019-05-22 14:44:47	 414 	c1254 	2805 	 50 	 00000000 	 0 	 2285784 
2019-05-22 14:44:51	 771 	c1254 	2805 	 51 	 10101010 	 170 	 2334048 
2019-05-22 14:44:52	 527 	c1254 	2806 	 52 	 10101000 	 168 	 2342904 
2019-05-22 14:44:52	 947 	c1254 	2806 	 54 	 00000000 	 0 	 2346912 
2019-05-22 23:03:01	815 	 c1254 	 532 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-23 07:33:01	766 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-23 07:57:25	 781 	c1254 	2806 	 55 	 10101010 	 170 	 7459168 
2019-05-23 07:57:25	1135 	c1254 	2807 	 56 	 10101000 	 168 	 7462528 
2019-05-23 07:57:26	 404 	c1254 	2807 	 58 	 00000000 	 0 	 7466536 
2019-05-23 07:57:28	 316 	c1254 	2807 	 59 	 10101010 	 170 	 7487656 
2019-05-23 07:57:28	 602 	c1254 	2808 	 60 	 10101000 	 168 	 7490368 
2019-05-23 07:57:28	1028 	c1254 	2808 	 62 	 00000000 	 0 	 7494376 
2019-05-23 07:57:51	 901 	c1254 	2808 	 63 	 10101010 	 170 	 7745344 
2019-05-23 07:57:53	 227 	c1254 	2809 	 64 	 10101000 	 168 	 7760896 
2019-05-23 07:57:53	 653 	c1254 	2809 	 66 	 00000000 	 0 	 7764904 
2019-05-23 07:57:57	 557 	c1254 	2809 	 67 	 01010101 	 85 	 7807864 
2019-05-23 07:57:57	 664 	c1254 	2810 	 68 	 01010100 	 84 	 7808872 
2019-05-23 07:57:57	1090 	c1254 	2810 	 70 	 00000000 	 0 	 7812880 
2019-05-23 07:57:59	 682 	c1254 	2810 	 71 	 01010101 	 85 	 7830976 
2019-05-23 07:57:59	 715 	c1254 	2811 	 72 	 11110111 	 247 	 7831288 
2019-05-23 07:58:00	 135 	c1254 	2811 	 73 	 01110101 	 117 	 7836760 
2019-05-23 07:58:00	 145 	c1254 	2811 	 74 	 01110100 	 116 	 7836856 
2019-05-23 07:58:00	 572 	c1254 	2811 	 76 	 00000000 	 0 	 7840864 
2019-05-23 07:58:11	 503 	c1254 	2811 	 77 	 00000000 	 0 	 7960840 
2019-05-23 07:59:27	 487 	c1254 	2811 	 78 	 10101010 	 170 	 8794192 
2019-05-23 07:59:27	 628 	c1254 	2812 	 79 	 10101000 	 168 	 8795536 
2019-05-23 07:59:27	1054 	c1254 	2812 	 81 	 00000000 	 0 	 8799544 
2019-05-23 08:00:06	  89 	c1254 	2812 	 82 	 10101010 	 170 	 9218272 
2019-05-23 08:00:06	1021 	c1254 	2813 	 83 	 10101000 	 168 	 9227104 
2019-05-23 08:00:07	 289 	c1254 	2813 	 85 	 00000000 	 0 	 9231112 
2019-05-23 08:00:10	 628 	c1254 	2813 	 86 	 01010101 	 85 	 9267256 
2019-05-23 08:00:10	 664 	c1254 	2814 	 87 	 01010100 	 84 	 9267592 
2019-05-23 08:00:10	1089 	c1254 	2814 	 89 	 00000000 	 0 	 9271600 
2019-05-23 08:00:10	1124 	c1254 	2814 	 90 	 01010101 	 85 	 9271960 
2019-05-23 08:00:11	  23 	c1254 	2815 	 91 	 01010100 	 84 	 9272488 
2019-05-23 08:00:11	 448 	c1254 	2815 	 93 	 00000000 	 0 	 9276496 
2019-05-23 08:00:18	 821 	c1254 	2815 	 94 	 01010101 	 85 	 9356872 
2019-05-23 08:00:19	  51 	c1254 	2816 	 95 	 01010100 	 84 	 9360544 
2019-05-23 08:00:19	 190 	c1254 	2816 	 96 	 01010101 	 85 	 9361864 
2019-05-23 08:00:19	 491 	c1254 	2817 	 97 	 11110111 	 247 	 9364720 
2019-05-23 08:00:19	 542 	c1254 	2817 	 98 	 01110101 	 117 	 9365200 
2019-05-23 08:00:19	 582 	c1254 	2817 	 99 	 01110100 	 116 	 9365584 
