Date 	Hmsec 	CounterID 	EventID 	Batt 	Light 	T1 	T2 	TC 	Batt(mV) 	Wgt(g/10) 	CoreTemp(C) 	Version 	1903281141 
2019-05-22 14:43:00	  63 	c1254 	2802 	 3233	  554	    0	    0	 1518	6314	000	022
2019-05-22 14:53:00	  63 	c1254 	2806 	 3234	  193	    0	    0	 1518	6316	000	022
2019-05-22 15:03:00	  63 	c1254 	2806 	 3234	  161	    0	    0	 1518	6316	000	022
2019-05-22 15:13:00	  63 	c1254 	2806 	 3234	  127	    0	    0	 1517	6316	000	021
2019-05-22 15:23:00	  63 	c1254 	2806 	 3234	  175	    0	    0	 1518	6316	000	022
2019-05-22 15:33:00	  63 	c1254 	2806 	 3234	  250	    0	    0	 1516	6316	000	021
2019-05-22 15:43:00	  63 	c1254 	2806 	 3234	  293	    0	    0	 1515	6316	000	021
2019-05-22 15:53:00	  63 	c1254 	2806 	 3234	   31	    0	    0	 1516	6316	000	021
2019-05-22 16:03:00	  63 	c1254 	2806 	 3235	    4	    0	    0	 1516	6318	000	021
2019-05-22 16:13:00	  63 	c1254 	2806 	 3235	    3	    0	    0	 1517	6318	000	021
2019-05-22 16:23:00	  63 	c1254 	2806 	 3235	    3	    0	    0	 1518	6318	000	022
2019-05-22 16:33:00	  63 	c1254 	2806 	 3235	    4	    0	    0	 1518	6318	000	022
2019-05-22 16:43:00	  63 	c1254 	2806 	 3235	    5	    0	    0	 1518	6318	000	022
2019-05-22 16:53:00	  63 	c1254 	2806 	 3235	    6	    0	    0	 1520	6318	000	022
2019-05-22 17:03:00	  63 	c1254 	2806 	 3235	    8	    0	    0	 1520	6318	000	022
2019-05-22 17:13:00	  63 	c1254 	2806 	 3236	    7	    0	    0	 1522	6320	000	022
2019-05-22 17:23:00	  63 	c1254 	2806 	 3236	    7	    0	    0	 1523	6320	000	023
2019-05-22 17:33:00	  63 	c1254 	2806 	 3236	    4	    0	    0	 1522	6320	000	022
2019-05-22 17:43:00	  63 	c1254 	2806 	 3236	    8	    0	    0	 1524	6320	000	023
2019-05-22 17:53:00	  63 	c1254 	2806 	 3236	    6	    0	    0	 1524	6320	000	023
2019-05-22 18:03:00	  63 	c1254 	2806 	 3236	    8	    0	    0	 1525	6320	000	023
2019-05-22 18:13:00	  63 	c1254 	2806 	 3237	    6	    0	    0	 1526	6322	000	023
2019-05-22 18:23:00	  63 	c1254 	2806 	 3237	    6	    0	    0	 1526	6322	000	023
2019-05-22 18:33:00	  63 	c1254 	2806 	 3237	    5	    0	    0	 1528	6322	000	024
2019-05-22 18:43:00	  63 	c1254 	2806 	 3237	    5	    0	    0	 1529	6322	000	024
2019-05-22 18:53:00	  63 	c1254 	2806 	 3238	    5	    0	    0	 1528	6324	000	024
2019-05-22 19:03:00	  63 	c1254 	2806 	 3237	    5	    0	    0	 1530	6322	000	024
2019-05-22 19:13:00	  63 	c1254 	2806 	 3238	    5	    0	    0	 1530	6324	000	024
2019-05-22 19:23:00	  63 	c1254 	2806 	 3238	    5	    0	    0	 1531	6324	000	024
2019-05-22 19:33:00	  63 	c1254 	2806 	 3239	    5	    0	    0	 1532	6326	000	024
2019-05-22 19:43:00	  63 	c1254 	2806 	 3239	    5	    0	    0	 1532	6326	000	024
2019-05-22 19:53:00	  63 	c1254 	2806 	 3239	    5	    0	    0	 1532	6326	000	024
2019-05-22 20:03:00	  63 	c1254 	2806 	 3239	    5	    0	    0	 1533	6326	000	025
2019-05-22 20:13:00	  63 	c1254 	2806 	 3239	    5	    0	    0	 1533	6326	000	025
2019-05-22 20:23:00	  63 	c1254 	2806 	 3239	    5	    0	    0	 1533	6326	000	025
2019-05-22 20:33:00	  63 	c1254 	2806 	 3240	    5	    0	    0	 1534	6328	000	025
2019-05-22 20:43:00	  63 	c1254 	2806 	 3240	    5	    0	    0	 1534	6328	000	025
2019-05-22 20:53:00	  63 	c1254 	2806 	 3240	    4	    0	    0	 1534	6328	000	025
2019-05-22 21:03:00	  63 	c1254 	2806 	 3240	    4	    0	    0	 1535	6328	000	025
2019-05-22 21:13:00	  63 	c1254 	2806 	 3240	    4	    0	    0	 1534	6328	000	025
2019-05-22 21:23:00	  63 	c1254 	2806 	 3240	    4	    0	    0	 1536	6328	000	025
2019-05-22 21:33:00	  63 	c1254 	2806 	 3240	    4	    0	    0	 1535	6328	000	025
2019-05-22 21:43:00	  63 	c1254 	2806 	 3240	    4	    0	    0	 1534	6328	000	025
2019-05-22 21:53:00	  63 	c1254 	2806 	 3241	    4	    0	    0	 1534	6330	000	025
2019-05-22 22:03:00	  63 	c1254 	2806 	 3241	    4	    0	    0	 1535	6330	000	025
2019-05-22 22:13:00	  63 	c1254 	2806 	 3240	    4	    0	    0	 1534	6328	000	025
2019-05-22 22:23:00	  63 	c1254 	2806 	 3240	    3	    0	    0	 1534	6328	000	025
2019-05-22 22:33:00	  63 	c1254 	2806 	 3241	    4	    0	    0	 1532	6330	000	024
2019-05-22 22:43:00	  63 	c1254 	2806 	 3240	    3	    0	    0	 1533	6328	000	025
2019-05-22 22:53:00	  63 	c1254 	2806 	 3240	    3	    0	    0	 1532	6328	000	024
2019-05-22 23:03:00	  63 	c1254 	2806 	 3241	    3	    0	    0	 1532	6330	000	024
2019-05-22 23:03:01	 662 	c1254						 3607 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	Batt 	Light 	T1 	T2 	TC 	Batt(mV) 	Wgt(g/10) 	CoreTemp(C) 	Version 	1903281141 
2019-05-22 23:13:00	  63 	c1254 	2806 	 3240	    3	    0	    0	 1532	6328	000	024
2019-05-22 23:23:00	  63 	c1254 	2806 	 3241	    3	    0	    0	 1531	6330	000	024
2019-05-22 23:33:00	  63 	c1254 	2806 	 3241	    3	    0	    0	 1531	6330	000	024
2019-05-22 23:43:00	  63 	c1254 	2806 	 3241	    3	    0	    0	 1530	6330	000	024
2019-05-22 23:53:00	  63 	c1254 	2806 	 3240	    3	    0	    0	 1529	6328	000	024
2019-05-23 00:03:00	  63 	c1254 	2806 	 3241	    3	    0	    0	 1528	6330	000	024
2019-05-23 00:13:00	  63 	c1254 	2806 	 3240	    3	    0	    0	 1527	6328	000	023
2019-05-23 00:23:00	  63 	c1254 	2806 	 3240	    3	    0	    0	 1527	6328	000	023
2019-05-23 00:33:00	  63 	c1254 	2806 	 3239	    3	    0	    0	 1525	6326	000	023
2019-05-23 00:43:00	  63 	c1254 	2806 	 3239	    3	    0	    0	 1525	6326	000	023
2019-05-23 00:53:00	  63 	c1254 	2806 	 3240	    2	    0	    0	 1524	6328	000	023
2019-05-23 01:03:00	  63 	c1254 	2806 	 3239	    2	    0	    0	 1524	6326	000	023
2019-05-23 01:13:00	  63 	c1254 	2806 	 3239	    2	    0	    0	 1524	6326	000	023
2019-05-23 01:23:00	  63 	c1254 	2806 	 3239	    3	    0	    0	 1523	6326	000	023
2019-05-23 01:33:00	  63 	c1254 	2806 	 3239	    2	    0	    0	 1522	6326	000	022
2019-05-23 01:43:00	  63 	c1254 	2806 	 3238	    2	    0	    0	 1521	6324	000	022
2019-05-23 01:53:00	  63 	c1254 	2806 	 3238	    2	    0	    0	 1519	6324	000	022
2019-05-23 02:03:00	  63 	c1254 	2806 	 3238	    2	    0	    0	 1519	6324	000	022
2019-05-23 02:13:00	  63 	c1254 	2806 	 3238	    2	    0	    0	 1518	6324	000	022
2019-05-23 02:23:00	  63 	c1254 	2806 	 3238	    2	    0	    0	 1518	6324	000	022
2019-05-23 02:33:00	  63 	c1254 	2806 	 3237	    2	    0	    0	 1516	6322	000	021
2019-05-23 02:43:00	  63 	c1254 	2806 	 3237	    2	    0	    0	 1515	6322	000	021
2019-05-23 02:53:00	  63 	c1254 	2806 	 3236	    2	    0	    0	 1516	6320	000	021
2019-05-23 03:03:00	  63 	c1254 	2806 	 3237	    1	    0	    0	 1513	6322	000	021
2019-05-23 03:13:00	  63 	c1254 	2806 	 3236	    2	    0	    0	 1512	6320	000	020
2019-05-23 03:23:00	  63 	c1254 	2806 	 3236	    2	    0	    0	 1512	6320	000	020
2019-05-23 03:33:00	  63 	c1254 	2806 	 3236	    1	    0	    0	 1512	6320	000	020
2019-05-23 03:43:00	  63 	c1254 	2806 	 3235	    1	    0	    0	 1510	6318	000	020
2019-05-23 03:53:00	  63 	c1254 	2806 	 3235	    1	    0	    0	 1511	6318	000	020
2019-05-23 04:03:00	  63 	c1254 	2806 	 3235	    1	    0	    0	 1509	6318	000	020
2019-05-23 04:13:00	  63 	c1254 	2806 	 3235	    1	    0	    0	 1508	6318	000	020
2019-05-23 04:23:00	  63 	c1254 	2806 	 3235	    1	    0	    0	 1507	6318	000	019
2019-05-23 04:33:00	  63 	c1254 	2806 	 3234	    1	    0	    0	 1505	6316	000	019
2019-05-23 04:43:00	  63 	c1254 	2806 	 3233	    1	    0	    0	 1504	6314	000	019
2019-05-23 04:53:00	  63 	c1254 	2806 	 3233	    1	    0	    0	 1505	6314	000	019
2019-05-23 05:03:00	  63 	c1254 	2806 	 3233	    1	    0	    0	 1503	6314	000	019
2019-05-23 05:13:00	  63 	c1254 	2806 	 3233	    1	    0	    0	 1502	6314	000	018
2019-05-23 05:23:00	  63 	c1254 	2806 	 3232	    1	    0	    0	 1501	6312	000	018
2019-05-23 05:33:00	  63 	c1254 	2806 	 3232	    1	    0	    0	 1500	6312	000	018
2019-05-23 05:43:00	  63 	c1254 	2806 	 3232	    1	    0	    0	 1500	6312	000	018
2019-05-23 05:53:00	  63 	c1254 	2806 	 3232	    1	    0	    0	 1500	6312	000	018
2019-05-23 06:03:00	  63 	c1254 	2806 	 3231	    2	    0	    0	 1499	6310	000	018
2019-05-23 06:13:00	  63 	c1254 	2806 	 3231	    1	    0	    0	 1498	6310	000	018
2019-05-23 06:23:00	  63 	c1254 	2806 	 3230	    2	    0	    0	 1496	6308	000	017
2019-05-23 06:33:00	  63 	c1254 	2806 	 3230	    2	    0	    0	 1497	6308	000	017
2019-05-23 06:43:00	  63 	c1254 	2806 	 3229	    1	    0	    0	 1495	6306	000	017
2019-05-23 06:53:00	  63 	c1254 	2806 	 3230	    1	    0	    0	 1494	6308	000	017
2019-05-23 07:03:00	  63 	c1254 	2806 	 3229	    2	    0	    0	 1493	6306	000	017
2019-05-23 07:13:00	  63 	c1254 	2806 	 3229	   35	    0	    0	 1493	6306	000	017
2019-05-23 07:23:00	  63 	c1254 	2806 	 3228	    2	    0	    0	 1492	6304	000	016
2019-05-23 07:33:00	  63 	c1254 	2806 	 3228	    2	    0	    0	 1491	6304	000	016
2019-05-23 07:33:01	 739 	c1254						 3607 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	Batt 	Light 	T1 	T2 	TC 	Batt(mV) 	Wgt(g/10) 	CoreTemp(C) 	Version 	1903281141 
2019-05-23 07:43:00	  63 	c1254 	2806 	 3227	    2	    0	    0	 1490	6302	000	016
2019-05-23 07:53:00	  63 	c1254 	2806 	 3228	  790	    0	    0	 1491	6304	000	016
2019-05-23 08:03:00	  63 	c1254 	2818 	 3228	 3944	    0	    0	 1492	6304	000	016
2019-05-23 08:13:00	  63 	c1254 	2822 	 3227	 3925	    0	    0	 1494	6302	000	017
2019-05-23 08:23:00	  63 	c1254 	2834 	 3227	 3939	    0	    0	 1497	6302	000	017
2019-05-23 08:33:00	  63 	c1254 	2847 	 3227	 3954	    0	    0	 1502	6302	000	018
2019-05-23 08:43:00	  63 	c1254 	2851 	 3227	 3923	    0	    0	 1500	6302	000	018
2019-05-23 08:53:00	  63 	c1254 	2868 	 3227	 3918	    0	    0	 1500	6302	000	018
2019-05-23 09:03:00	  63 	c1254 	2884 	 3226	   39	    0	    0	 1503	6300	000	019
2019-05-23 09:13:00	  63 	c1254 	2885 	 3226	   32	    0	    0	 1503	6300	000	019
2019-05-23 09:23:00	  63 	c1254 	2885 	 3226	   33	    0	    0	 1505	6300	000	019
2019-05-23 09:33:00	  63 	c1254 	2885 	 3226	   34	    0	    0	 1505	6300	000	019
2019-05-23 09:43:00	  63 	c1254 	2885 	 3227	   35	    0	    0	 1506	6302	000	019
2019-05-23 09:53:00	  63 	c1254 	2885 	 3226	   35	    0	    0	 1508	6300	000	020
2019-05-23 10:03:00	  63 	c1254 	2885 	 3226	   36	    0	    0	 1509	6300	000	020
2019-05-23 10:13:00	  63 	c1254 	2885 	 3227	   38	    0	    0	 1511	6302	000	020
2019-05-23 10:23:00	  63 	c1254 	2885 	 3227	   38	    0	    0	 1514	6302	000	021
2019-05-23 10:33:00	  63 	c1254 	2885 	 3227	   39	    0	    0	 1515	6302	000	021
2019-05-23 10:43:00	  63 	c1254 	2885 	 3227	   40	    0	    0	 1519	6302	000	022
2019-05-23 10:53:00	  63 	c1254 	2885 	 3228	   40	    0	    0	 1521	6304	000	022
2019-05-23 11:03:00	  63 	c1254 	2885 	 3228	   40	    0	    0	 1525	6304	000	023
2019-05-23 11:13:00	  63 	c1254 	2885 	 3229	   40	    0	    0	 1527	6306	000	023
2019-05-23 11:23:00	  63 	c1254 	2885 	 3229	   43	    0	    0	 1531	6306	000	024
2019-05-23 11:33:00	  63 	c1254 	2885 	 3230	   43	    0	    0	 1533	6308	000	025
2019-05-23 11:43:00	  63 	c1254 	2885 	 3231	   42	    0	    0	 1535	6310	000	025
2019-05-23 11:53:00	  63 	c1254 	2885 	 3233	   43	    0	    0	 1539	6314	000	026
2019-05-23 12:03:00	  63 	c1254 	2885 	 3233	   41	    0	    0	 1543	6314	000	027
2019-05-23 12:13:00	  63 	c1254 	2885 	 3233	   41	    0	    0	 1544	6314	000	027
2019-05-23 12:23:00	  63 	c1254 	2885 	 3234	   41	    0	    0	 1548	6316	000	028
2019-05-23 12:33:00	  63 	c1254 	2885 	 3235	   41	    0	    0	 1551	6318	000	028
2019-05-23 12:43:00	  63 	c1254 	2885 	 3236	   41	    0	    0	 1554	6320	000	029
2019-05-23 12:53:00	  63 	c1254 	2885 	 3237	   40	    0	    0	 1557	6322	000	029
2019-05-23 13:03:00	  63 	c1254 	2887 	 3238	   38	    0	    0	 1559	6324	000	030
2019-05-23 13:13:00	  63 	c1254 	2887 	 3239	   39	    0	    0	 1559	6326	000	030
2019-05-23 13:13:05	 577 	c1254						 2451 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	Batt 	Light 	T1 	T2 	TC 	Batt(mV) 	Wgt(g/10) 	CoreTemp(C) 	Version 	1903281141 
2019-05-23 13:23:04	  63 	c1254 	2888 	 3239	   38	    0	    0	 1557	6326	000	029
2019-05-23 13:33:04	  63 	c1254 	2888 	 3239	   36	    0	    0	 1557	6326	000	029
2019-05-23 13:43:04	  63 	c1254 	2888 	 3240	   37	    0	    0	 1555	6328	000	029
2019-05-23 13:53:04	  63 	c1254 	2888 	 3241	   35	    0	    0	 1554	6330	000	029
2019-05-23 14:03:04	  63 	c1254 	2888 	 3240	   37	    0	    0	 1553	6328	000	029
2019-05-23 14:13:04	  63 	c1254 	2888 	 3241	   37	    0	    0	 1553	6330	000	029
2019-05-23 14:23:04	  63 	c1254 	2889 	 3242	 2333	    0	    0	 1553	6332	000	029
2019-05-23 14:33:04	  63 	c1254 	2889 	 3241	   89	    0	    0	 1552	6330	000	028
2019-05-23 14:43:04	  63 	c1254 	2889 	 3241	   68	    0	    0	 1551	6330	000	028
2019-05-23 14:53:04	  63 	c1254 	2890 	 3242	 1538	    0	    0	 1548	6332	000	028
2019-05-23 14:53:54	 310 	c1254						 819 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	Batt 	Light 	T1 	T2 	TC 	Batt(mV) 	Wgt(g/10) 	CoreTemp(C) 	Version 	1903281141 
2019-05-23 14:53:55	 205 	c1254						 139 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	Batt 	Light 	T1 	T2 	TC 	Batt(mV) 	Wgt(g/10) 	CoreTemp(C) 	Version 	1903281141 
2019-05-23 14:53:56	 208 	c1254						 139 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	Batt 	Light 	T1 	T2 	TC 	Batt(mV) 	Wgt(g/10) 	CoreTemp(C) 	Version 	1903281141 
2019-05-23 14:53:57	 198 	c1254						 139 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	Batt 	Light 	T1 	T2 	TC 	Batt(mV) 	Wgt(g/10) 	CoreTemp(C) 	Version 	1903281141 
2019-05-23 14:53:58	 198 	c1254						 139 bytes to file.
