Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-10 21:52:01	690 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-11 06:22:01	763 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-11 14:52:01	767 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-11 23:22:01	773 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-12 07:52:01	762 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-12 16:22:01	780 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-13 00:52:01	769 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-13 08:25:07	  50 	c1254 	1704 	 249 	 10101010 	 170 	 7798808 
2019-05-13 08:25:07	  74 	c1254 	1705 	 250 	 11111011 	 251 	 7799024 
2019-05-13 08:25:07	 631 	c1254 	1705 	 251 	 10111010 	 186 	 7804232 
2019-05-13 08:25:07	 644 	c1254 	1705 	 252 	 10111000 	 184 	 7804352 
2019-05-13 08:25:07	1076 	c1254 	1705 	 254 	 00000000 	 0 	 7808360 
2019-05-13 09:07:07	1081 	c1254 	1705 	 255 	 10101010 	 170 	 1389792 
2019-05-13 09:07:07	1086 	c1254 	1706 	 0 	 11111011 	 251 	 1389840 
2019-05-13 09:07:08	1046 	c1254 	1706 	 1 	 11111000 	 248 	 1400256 
2019-05-13 09:07:09	 324 	c1254 	1706 	 3 	 00000000 	 0 	 1404264 
2019-05-13 09:08:09	 363 	c1254 	1706 	 4 	 01010101 	 85 	 2052264 
2019-05-13 09:08:09	 427 	c1254 	1707 	 5 	 01010100 	 84 	 2052864 
2019-05-13 09:08:09	 857 	c1254 	1707 	 7 	 00000000 	 0 	 2056872 
2019-05-13 09:20:32	  56 	c1254 	1707 	 8 	 01010101 	 85 	 10071216 
2019-05-13 09:20:32	  99 	c1254 	1708 	 9 	 11110111 	 247 	 10071624 
2019-05-13 09:20:32	 790 	c1254 	1708 	 10 	 01110101 	 117 	 10078104 
2019-05-13 09:20:32	 823 	c1254 	1708 	 11 	 01110100 	 116 	 10078416 
2019-05-13 09:20:33	 102 	c1254 	1708 	 13 	 00000000 	 0 	 10082424 
2019-05-13 09:20:44	 107 	c1254 	1708 	 14 	 01010101 	 85 	 10201320 
2019-05-13 09:20:44	 120 	c1254 	1709 	 15 	 01010100 	 84 	 10201440 
2019-05-13 09:20:44	 222 	c1254 	1709 	 16 	 01010100 	 84 	 10202400 
2019-05-13 09:20:44	 549 	c1254 	1709 	 18 	 00000000 	 0 	 10205448 
2019-05-13 09:22:01	974 	 c1254 	 912 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-13 09:22:23	 399 	c1254 	1709 	 19 	 01010101 	 85 	 11273520 
2019-05-13 09:22:23	 435 	c1254 	1710 	 20 	 11110111 	 247 	 11273856 
2019-05-13 09:22:23	 606 	c1254 	1710 	 21 	 01110101 	 117 	 11275464 
2019-05-13 09:22:23	 632 	c1254 	1710 	 22 	 01110100 	 116 	 11275704 
2019-05-13 09:22:23	1062 	c1254 	1710 	 24 	 00000000 	 0 	 11279712 
2019-05-13 09:22:24	 504 	c1254 	1710 	 25 	 01010101 	 85 	 11285304 
2019-05-13 09:22:24	 732 	c1254 	1711 	 26 	 01010100 	 84 	 11287440 
2019-05-13 09:22:25	  10 	c1254 	1711 	 28 	 00000000 	 0 	 11291448 
2019-05-13 09:22:25	  46 	c1254 	1711 	 29 	 01010101 	 85 	 11291808 
2019-05-13 09:22:25	  74 	c1254 	1712 	 30 	 11110111 	 247 	 11292072 
2019-05-13 09:22:25	 975 	c1254 	1712 	 31 	 10110110 	 182 	 11300520 
2019-05-13 09:22:25	 985 	c1254 	1712 	 32 	 10110100 	 180 	 11300616 
2019-05-13 09:22:25	1041 	c1254 	1712 	 33 	 10110110 	 182 	 11301144 
2019-05-13 09:22:25	1059 	c1254 	1713 	 34 	 11110111 	 247 	 11301312 
2019-05-13 09:22:25	1080 	c1254 	1713 	 35 	 10110110 	 182 	 11301504 
2019-05-13 09:22:25	1085 	c1254 	1713 	 36 	 10110100 	 180 	 11301552 
2019-05-13 09:22:26	 363 	c1254 	1713 	 38 	 00000000 	 0 	 11305560 
2019-05-13 09:22:43	  23 	c1254 	1713 	 39 	 10101010 	 170 	 11486088 
2019-05-13 09:22:43	  48 	c1254 	1714 	 40 	 11111011 	 251 	 11486328 
2019-05-13 09:22:43	 685 	c1254 	1714 	 41 	 01111001 	 121 	 11492304 
2019-05-13 09:22:43	 693 	c1254 	1714 	 42 	 01111000 	 120 	 11492376 
2019-05-13 09:22:43	1123 	c1254 	1714 	 44 	 00000000 	 0 	 11496384 
2019-05-13 09:26:53	 247 	c1254 	1714 	 45 	 01010101 	 85 	 14189496 
2019-05-13 09:26:53	 270 	c1254 	1715 	 46 	 01010100 	 84 	 14189712 
2019-05-13 09:26:53	 700 	c1254 	1715 	 48 	 00000000 	 0 	 14193720 
2019-05-13 09:26:53	 856 	c1254 	1715 	 49 	 01010101 	 85 	 14195208 
2019-05-13 09:26:53	 920 	c1254 	1716 	 50 	 01010100 	 84 	 14195808 
2019-05-13 09:26:54	 198 	c1254 	1716 	 52 	 00000000 	 0 	 14199816 
2019-05-13 09:26:55	  18 	c1254 	1716 	 53 	 01010101 	 85 	 14208960 
2019-05-13 09:26:55	  90 	c1254 	1717 	 54 	 11110111 	 247 	 14209632 
2019-05-13 09:26:55	 520 	c1254 	1717 	 55 	 01110101 	 117 	 14213664 
2019-05-13 09:26:55	 535 	c1254 	1717 	 56 	 01110100 	 116 	 14213808 
2019-05-13 09:26:55	 965 	c1254 	1717 	 58 	 00000000 	 0 	 14217816 
2019-05-13 09:27:06	1083 	c1254 	1717 	 59 	 00000000 	 0 	 14337792 
2019-05-13 09:28:01	  64 	c1254 	1717 	 60 	 10101010 	 170 	 14922744 
2019-05-13 09:28:01	 460 	c1254 	1718 	 61 	 10101000 	 168 	 14926464 
2019-05-13 09:28:01	 889 	c1254 	1718 	 63 	 00000000 	 0 	 14930472 
2019-05-13 09:29:48	 174 	c1254 	1718 	 64 	 10101010 	 170 	 16081440 
2019-05-13 09:29:48	 317 	c1254 	1719 	 65 	 10101000 	 168 	 16082784 
2019-05-13 09:29:48	 747 	c1254 	1719 	 67 	 00000000 	 0 	 16086792 
2019-05-13 09:31:43	 809 	c1254 	1719 	 68 	 10101010 	 170 	 555488 
2019-05-13 09:31:43	 839 	c1254 	1720 	 69 	 10101000 	 168 	 555776 
2019-05-13 09:31:43	1036 	c1254 	1720 	 70 	 10101010 	 170 	 557624 
2019-05-13 09:31:43	1079 	c1254 	1721 	 71 	 10101000 	 168 	 558032 
2019-05-13 09:31:44	 355 	c1254 	1721 	 73 	 00000000 	 0 	 562040 
2019-05-13 09:31:44	 386 	c1254 	1721 	 74 	 10101010 	 170 	 562352 
2019-05-13 09:31:44	 416 	c1254 	1722 	 75 	 10101000 	 168 	 562640 
2019-05-13 09:31:44	 526 	c1254 	1722 	 76 	 10101010 	 170 	 563672 
2019-05-13 09:31:44	 544 	c1254 	1723 	 77 	 10101000 	 168 	 563840 
2019-05-13 09:31:44	 973 	c1254 	1723 	 79 	 00000000 	 0 	 567848 
2019-05-13 09:32:05	 871 	c1254 	1723 	 80 	 10101010 	 170 	 794504 
2019-05-13 09:32:05	 912 	c1254 	1724 	 81 	 10101000 	 168 	 794888 
2019-05-13 09:32:06	 189 	c1254 	1724 	 83 	 00000000 	 0 	 798896 
2019-05-13 09:32:09	 654 	c1254 	1724 	 84 	 10101010 	 170 	 835808 
2019-05-13 09:32:09	 697 	c1254 	1725 	 85 	 10101000 	 168 	 836216 
2019-05-13 09:32:09	1126 	c1254 	1725 	 87 	 00000000 	 0 	 840224 
2019-05-13 09:32:14	 981 	c1254 	1725 	 88 	 10101010 	 170 	 893096 
2019-05-13 09:32:14	1078 	c1254 	1726 	 89 	 10101000 	 168 	 894008 
2019-05-13 09:32:15	 355 	c1254 	1726 	 91 	 00000000 	 0 	 898016 
2019-05-13 09:32:43	  74 	c1254 	1726 	 92 	 10101010 	 170 	 1199024 
2019-05-13 09:32:43	 108 	c1254 	1727 	 93 	 11111011 	 251 	 1199336 
2019-05-13 09:32:43	 169 	c1254 	1727 	 94 	 01111001 	 121 	 1199912 
2019-05-13 09:32:43	 220 	c1254 	1727 	 95 	 10111010 	 186 	 1200392 
