Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2020-05-16 13:38:34	 788 	c1256 	3112 	198 	  93 	105560 	  7229 	 199 	0 	1 	0300030EFF
2020-05-16 13:45:40	 705 	c1256 	3114 	208 	  76 	103864 	  5414 	 127 	0 	1 	01103FE558
2020-05-16 13:46:24	 842 	c1256 	3117 	225 	 114 	107072 	  9568 	 197 	0 	1 	01103FE558
2020-05-16 13:46:37	1028 	c1256 	3118 	232 	  76 	103880 	  5415 	 127 	0 	1 	01103FE558
2020-05-16 13:46:38	 796 	c1256 	3119 	238 	  76 	103904 	  5416 	 127 	0 	1 	01103FE558
2020-05-16 13:46:54	  25 	c1256 	3120 	244 	  76 	103808 	  5411 	 127 	0 	1 	01103FE558
2020-05-16 13:50:02	  90 	c1256 	3133 	 44 	  76 	103848 	  5413 	 127 	0 	1 	01103FE558
2020-05-16 13:50:10	 648 	c1256 	3134 	 50 	  76 	104104 	  5414 	 127 	0 	1 	01103FE558
2020-05-16 13:52:27	 613 	c1256 	3136 	 63 	  76 	103960 	  5419 	 140 	0 	1 	01103F8D8E
2020-05-16 13:52:32	 231 	c1256 	3138 	 72 	  76 	103976 	  5420 	 141 	0 	1 	01103F8D8E
2020-05-16 13:52:41	 681 	c1256 	3142 	 93 	  76 	103976 	  5420 	 141 	0 	1 	01103F8D8E
2020-05-16 13:52:45	 176 	c1256 	3144 	100 	  76 	104224 	  5420 	 141 	0 	1 	01103F8D8E
2020-05-16 13:52:51	 955 	c1256 	3148 	116 	  76 	104000 	  5421 	 141 	0 	1 	01103F8D8E
2020-05-16 13:52:57	 489 	c1256 	3150 	127 	  76 	104000 	  5421 	 141 	0 	1 	01103F8D8E
2020-05-16 13:53:01	 654 	c1256 	3151 	134 	  76 	103752 	  5421 	 141 	0 	1 	01103F8D8E
2020-05-16 13:53:04	 646 	c1256 	3153 	144 	  76 	103976 	  5420 	 141 	0 	1 	01103F8D8E
2020-05-16 13:53:17	 561 	c1256						 4728 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2020-05-16 13:53:19	 283 	c1256 	3156 	159 	  76 	103736 	  5420 	 141 	0 	1 	01103F8D8E
2020-05-16 13:54:55	 418 	c1256 	3157 	171 	  76 	104184 	  5418 	 127 	0 	1 	01103FE558
2020-05-16 13:55:23	 988 	c1256 	3158 	179 	 885 	111008 	 95565 	  10 	0 	0 	
2020-05-16 13:55:24	 653 	c1256 	3159 	183 	 116 	107288 	  9862 	 131 	0 	1 	01103FE558
