Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-04 12:52:39	 749 	c1254 	612 	 128 	 10111000 	 184 	 15099960 	 141	 84	 100	 139	 33	 173	 
2019-05-04 21:16:08	 749 	c1254	262 bytes to file.
Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-05 05:46:08	 773 	c1254	161 bytes to file.
Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-05 09:07:01	1121 	c1254 	614 	 134 	 10101000 	 168 	 14211304 	 142	 84	 100	 139	 33	 173	 
2019-05-05 10:24:31	 279 	c1254 	615 	 138 	 10101000 	 168 	 13486456 	 143	 84	 100	 139	 33	 173	 
2019-05-05 10:24:32	 951 	c1254 	616 	 142 	 01010100 	 84 	 13503424 	 144	 84	 100	 139	 33	 173	 
2019-05-05 10:24:41	 852 	c1254 	617 	 146 	 10101000 	 168 	 13598824 	 145	 84	 100	 139	 33	 173	 
2019-05-05 10:24:57	 802 	c1254 	618 	 150 	 10101000 	 168 	 13769608 	 146	 84	 100	 139	 33	 173	 
2019-05-05 10:24:59	 768 	c1254 	619 	 154 	 01010100 	 84 	 13790704 	 147	 84	 100	 139	 33	 173	 
2019-05-05 10:25:04	 246 	c1254 	620 	 158 	 01010100 	 84 	 13839352 	 148	 84	 100	 139	 33	 173	 
2019-05-05 10:25:05	 676 	c1254 	621 	 162 	 01010100 	 84 	 13854064 	 149	 84	 100	 139	 33	 173	 
2019-05-05 10:25:07	 202 	c1254 	622 	 166 	 01010100 	 84 	 13871056 	 150	 84	 100	 139	 33	 173	 
2019-05-05 10:25:12	 111 	c1254 	623 	 170 	 01010100 	 84 	 13923736 	 151	 84	 100	 139	 33	 173	 
2019-05-05 10:25:44	 904 	c1254 	624 	 174 	 01010100 	 84 	 14273680 	 152	 84	 100	 139	 33	 173	 
2019-05-05 10:26:04	 224 	c1254 	625 	 178 	 01010100 	 84 	 14481424 	 153	 84	 100	 139	 33	 173	 
2019-05-05 10:26:06	 834 	c1254 	626 	 182 	 01010100 	 84 	 14508520 	 154	 84	 100	 139	 33	 173	 
2019-05-05 10:26:10	 160 	c1254 	627 	 186 	 01010100 	 84 	 14545048 	 155	 84	 100	 139	 33	 173	 
2019-05-05 10:26:12	1005 	c1254 	628 	 190 	 01010100 	 84 	 14574352 	 156	 84	 100	 139	 33	 173	 
2019-05-05 10:26:16	 403 	c1254 	629 	 194 	 01010100 	 84 	 14611552 	 157	 84	 100	 139	 33	 173	 
2019-05-05 10:26:17	 731 	c1254 	630 	 198 	 01010100 	 84 	 14625328 	 158	 84	 100	 139	 33	 173	 
2019-05-05 10:26:18	 872 	c1254 	631 	 202 	 01010100 	 84 	 14637352 	 159	 84	 100	 139	 33	 173	 
2019-05-05 10:26:19	 483 	c1254 	632 	 206 	 01010100 	 84 	 14644432 	 160	 84	 100	 139	 33	 173	 
2019-05-05 10:26:50	 984 	c1254 	633 	 210 	 01010100 	 84 	 14981008 	 161	 84	 100	 139	 33	 173	 
2019-05-05 10:27:13	 374 	c1254 	634 	 214 	 01010100 	 84 	 15221584 	 162	 84	 100	 139	 33	 173	 
2019-05-05 10:27:20	1085 	c1254 	635 	 218 	 01010100 	 84 	 15303160 	 163	 84	 100	 139	 33	 173	 
2019-05-05 10:27:40	 814 	c1254 	636 	 222 	 01010100 	 84 	 15514744 	 164	 84	 100	 139	 33	 173	 
2019-05-05 10:29:43	 552 	c1254 	648 	 250 	 01010100 	 84 	 52608 	 165	 84	 100	 139	 33	 173	 
2019-05-05 10:31:24	 638 	c1254 	649 	 254 	 01010100 	 84 	 1135392 	 166	 84	 100	 139	 33	 173	 
2019-05-05 10:32:09	 196 	c1254 	650 	 2 	 01010100 	 84 	 1613376 	 167	 84	 100	 139	 33	 173	 
2019-05-05 10:32:11	1102 	c1254 	651 	 6 	 01010100 	 84 	 1643256 	 168	 84	 100	 139	 33	 173	 
2019-05-05 10:32:15	  15 	c1254 	652 	 10 	 01010100 	 84 	 1675968 	 169	 84	 100	 139	 33	 173	 
2019-05-05 10:58:40	 317 	c1254	2953 bytes to file.
Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-05 11:06:42	 640 	c1254 	654 	 62 	 01110100 	 116 	 7121792 	 169	 84	 101	 139	 33	 174	 
2019-05-05 11:19:10	1081 	c1254 	655 	 67 	 10101000 	 168 	 15190688 	 170	 84	 101	 139	 33	 174	 
2019-05-05 11:27:04	 593 	c1254 	656 	 71 	 10101000 	 168 	 3524464 	 171	 84	 101	 139	 33	 174	 
2019-05-05 11:34:49	 788 	c1254 	657 	 75 	 10101000 	 168 	 8547256 	 172	 84	 101	 139	 33	 174	 
2019-05-05 11:39:16	 905 	c1254 	659 	 81 	 10101000 	 168 	 11432152 	 173	 84	 101	 139	 33	 174	 
2019-05-05 11:39:20	 630 	c1254 	660 	 85 	 10101000 	 168 	 11472784 	 174	 84	 101	 139	 33	 174	 
2019-05-05 11:41:20	   8 	c1254 	662 	 91 	 10101000 	 168 	 12763384 	 175	 84	 101	 139	 33	 174	 
2019-05-05 11:42:51	1087 	c1254 	665 	 99 	 10101000 	 168 	 13756744 	 176	 84	 101	 139	 33	 174	 
2019-05-05 11:48:37	 197 	c1254 	667 	 107 	 10101000 	 168 	 710544 	 177	 84	 101	 139	 33	 174	 
2019-05-05 11:48:43	 375 	c1254 	669 	 113 	 10101000 	 168 	 777072 	 178	 84	 101	 139	 33	 174	 
2019-05-05 11:49:46	 105 	c1254 	670 	 117 	 10101000 	 168 	 1455432 	 179	 84	 101	 139	 33	 174	 
2019-05-05 11:51:04	  38 	c1254 	671 	 121 	 10101000 	 168 	 2297808 	 180	 84	 101	 139	 33	 174	 
2019-05-05 11:51:32	 363 	c1254 	673 	 127 	 10101000 	 168 	 2603472 	 181	 84	 101	 139	 33	 174	 
2019-05-05 11:52:35	 340 	c1254 	677 	 139 	 10101000 	 168 	 3284184 	 182	 84	 101	 139	 33	 174	 
2019-05-05 11:53:48	 980 	c1254 	678 	 143 	 10101000 	 168 	 4079136 	 183	 84	 101	 139	 33	 174	 
2019-05-05 11:54:39	 267 	c1254 	685 	 163 	 10101000 	 168 	 4623696 	 184	 84	 101	 139	 33	 174	 
2019-05-05 11:56:56	 454 	c1254 	686 	 167 	 10101000 	 168 	 6105936 	 185	 84	 101	 139	 33	 174	 
2019-05-05 12:03:58	 962 	c1254 	701 	 209 	 10101000 	 168 	 10669368 	 186	 84	 101	 139	 33	 174	 
2019-05-05 12:04:04	 434 	c1254 	703 	 215 	 10101000 	 168 	 10729248 	 187	 84	 101	 139	 33	 174	 
2019-05-05 12:04:07	 766 	c1254 	704 	 219 	 10101000 	 168 	 10764768 	 188	 84	 101	 139	 33	 174	 
2019-05-05 12:04:13	 614 	c1254 	708 	 229 	 10101000 	 168 	 10828176 	 189	 84	 101	 139	 33	 174	 
2019-05-05 12:04:14	1133 	c1254 	710 	 235 	 10101000 	 168 	 10843848 	 190	 84	 101	 139	 33	 174	 
2019-05-05 12:04:16	 157 	c1254 	711 	 239 	 10101000 	 168 	 10856304 	 191	 84	 101	 139	 33	 174	 
2019-05-05 12:04:20	1075 	c1254 	712 	 243 	 10101000 	 168 	 10908120 	 192	 84	 101	 139	 33	 174	 
2019-05-05 12:04:22	 803 	c1254 	714 	 249 	 10101000 	 168 	 10927176 	 193	 84	 101	 139	 33	 174	 
2019-05-05 12:04:24	 320 	c1254 	715 	 253 	 10101000 	 168 	 10944240 	 194	 84	 101	 139	 33	 174	 
2019-05-05 12:04:25	 434 	c1254 	716 	 1 	 10101000 	 168 	 10956120 	 195	 84	 101	 139	 33	 174	 
2019-05-05 12:04:30	 542 	c1254 	717 	 5 	 10101000 	 168 	 11011128 	 196	 84	 101	 139	 33	 174	 
2019-05-05 12:04:36	  54 	c1254 	718 	 9 	 10101000 	 168 	 11071368 	 197	 84	 101	 139	 33	 174	 
2019-05-05 12:04:38	  54 	c1254 	720 	 15 	 10101000 	 168 	 11092968 	 198	 84	 101	 139	 33	 174	 
2019-05-05 12:04:39	 133 	c1254 	721 	 19 	 10101000 	 168 	 11104512 	 199	 84	 101	 139	 33	 174	 
2019-05-05 12:04:54	1009 	c1254 	741 	 67 	 10101000 	 168 	 11274768 	 200	 84	 101	 139	 33	 174	 
2019-05-05 12:04:55	 497 	c1254 	742 	 71 	 10101000 	 168 	 11280768 	 201	 84	 101	 139	 33	 174	 
2019-05-05 12:04:55	1066 	c1254 	743 	 75 	 10101000 	 168 	 11286096 	 202	 84	 101	 139	 33	 174	 
2019-05-05 12:04:57	 945 	c1254 	744 	 79 	 10101000 	 168 	 11306568 	 203	 84	 101	 139	 33	 174	 
2019-05-05 12:04:58	1137 	c1254 	745 	 83 	 10101000 	 168 	 11319168 	 204	 84	 101	 139	 33	 174	 
2019-05-05 12:05:00	 497 	c1254 	746 	 87 	 10101000 	 168 	 11334768 	 205	 84	 101	 139	 33	 174	 
2019-05-05 12:05:14	 562 	c1254 	747 	 91 	 10101000 	 168 	 11486568 	 206	 84	 101	 139	 33	 174	 
2019-05-05 12:05:38	 593 	c1254 	748 	 95 	 10101000 	 168 	 11746080 	 207	 84	 101	 139	 33	 174	 
2019-05-05 12:06:16	 857 	c1254 	749 	 101 	 10101000 	 168 	 12159024 	 208	 84	 101	 139	 33	 174	 
2019-05-05 12:06:23	 349 	c1254 	752 	 111 	 10101000 	 168 	 12229872 	 209	 84	 101	 139	 33	 174	 
2019-05-05 12:06:24	 675 	c1254 	756 	 121 	 10101000 	 168 	 12243744 	 210	 84	 101	 139	 33	 174	 
2019-05-05 12:06:25	 693 	c1254 	758 	 127 	 10101000 	 168 	 12254712 	 211	 84	 101	 139	 33	 174	 
2019-05-05 12:06:27	 330 	c1254 	759 	 131 	 10101000 	 168 	 12272904 	 212	 84	 101	 139	 33	 174	 
2019-05-05 12:06:30	 260 	c1254 	760 	 135 	 10101000 	 168 	 12304656 	 213	 84	 101	 139	 33	 174	 
2019-05-05 12:07:16	 481 	c1254 	761 	 139 	 10101000 	 168 	 12803568 	 214	 84	 101	 139	 33	 174	 
2019-05-05 12:07:17	 959 	c1254 	763 	 145 	 10101000 	 168 	 12818856 	 215	 84	 101	 139	 33	 174	 
2019-05-05 12:07:27	 269 	c1254 	764 	 149 	 10101000 	 168 	 12920376 	 216	 84	 101	 139	 33	 174	 
2019-05-05 12:07:34	 537 	c1254 	765 	 153 	 10101000 	 168 	 12998496 	 217	 84	 101	 139	 33	 174	 
2019-05-05 12:08:01	 521 	c1254 	766 	 157 	 10101000 	 168 	 13290000 	 218	 84	 101	 139	 33	 174	 
2019-05-05 12:08:07	1020 	c1254 	768 	 163 	 10101000 	 168 	 13359504 	 219	 84	 101	 139	 33	 174	 
2019-05-05 12:08:21	 262 	c1254 	769 	 167 	 10101000 	 168 	 13503600 	 220	 84	 101	 139	 33	 174	 
2019-05-05 12:08:22	 242 	c1254 	771 	 173 	 10101000 	 168 	 13514208 	 221	 84	 101	 139	 33	 174	 
2019-05-05 12:09:57	 570 	c1254 	772 	 177 	 10101000 	 168 	 14543184 	 222	 84	 101	 139	 33	 174	 
2019-05-05 12:12:01	 100 	c1254 	773 	 181 	 10101000 	 168 	 15877848 	 223	 84	 101	 139	 33	 174	 
2019-05-05 12:12:05	 295 	c1254 	774 	 185 	 10101000 	 168 	 15922872 	 224	 84	 101	 139	 33	 174	 
2019-05-05 12:28:09	 167 	c1254 	775 	 189 	 10101000 	 168 	 9552656 	 225	 84	 101	 139	 33	 174	 
2019-05-05 12:28:09	 953 	c1254 	776 	 193 	 10101000 	 168 	 9560024 	 226	 84	 101	 139	 33	 174	 
2019-05-05 12:28:51	 613 	c1254 	790 	 223 	 10101000 	 168 	 10010264 	 227	 84	 101	 139	 33	 174	 
2019-05-05 12:30:09	 803 	c1254 	795 	 239 	 10101000 	 168 	 10854296 	 228	 84	 101	 139	 33	 174	 
2019-05-05 12:31:36	 360 	c1254 	796 	 243 	 10101000 	 168 	 11789576 	 229	 84	 101	 139	 33	 174	 
2019-05-05 12:32:18	 196 	c1254 	797 	 247 	 10101000 	 168 	 12241472 	 230	 84	 101	 139	 33	 174	 
2019-05-05 12:33:09	 479 	c1254 	798 	 251 	 10101000 	 168 	 12794792 	 231	 84	 101	 139	 33	 174	 
2019-05-05 12:34:06	 570 	c1254 	800 	 1 	 10101000 	 168 	 13411112 	 232	 84	 101	 139	 33	 174	 
2019-05-05 12:35:26	  41 	c1254 	801 	 5 	 10101000 	 168 	 14269928 	 233	 84	 101	 139	 33	 174	 
2019-05-05 13:11:30	 667 	c1254 	802 	 9 	 10101000 	 168 	 4089360 	 234	 84	 101	 139	 33	 174	 
2019-05-05 13:11:33	 712 	c1254 	803 	 13 	 10101000 	 168 	 4122192 	 235	 84	 101	 139	 33	 174	 
2019-05-05 13:11:43	 741 	c1254 	804 	 17 	 10101000 	 168 	 4230480 	 236	 84	 101	 139	 33	 174	 
2019-05-05 15:25:03	 667 	c1254 	805 	 21 	 10101000 	 168 	 7231288 	 237	 84	 101	 139	 33	 174	 
2019-05-05 15:26:50	 287 	c1254 	806 	 25 	 10101000 	 168 	 8395960 	 238	 84	 101	 139	 33	 174	 
2019-05-05 15:28:44	 827 	c1254 	808 	 31 	 10101000 	 168 	 9646120 	 239	 84	 101	 139	 33	 174	 
2019-05-05 15:29:29	 327 	c1254 	809 	 35 	 10101000 	 168 	 10132960 	 240	 84	 101	 139	 33	 174	 
2019-05-05 15:31:15	 166 	c1254	7375 bytes to file.
Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-05 15:41:02	  50 	c1254 	819 	 61 	 10101000 	 168 	 926400 	 241	 84	 101	 139	 33	 174	 
2019-05-05 23:56:17	 966 	c1254	259 bytes to file.
Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-06 06:13:17	 108 	c1254 	820 	 65 	 10101000 	 168 	 16413216 	 242	 84	 101	 139	 33	 174	 
2019-05-06 08:16:31	 957 	c1254 	821 	 69 	 10101000 	 168 	 11292352 	 243	 84	 101	 139	 33	 174	 
2019-05-06 08:19:35	 747 	c1254 	822 	 73 	 10101000 	 168 	 13248280 	 244	 84	 101	 139	 33	 174	 
2019-05-06 08:20:17	1038 	c1254 	823 	 77 	 10101000 	 168 	 13697968 	 245	 84	 101	 139	 33	 174	 
2019-05-06 08:21:55	 927 	c1254 	824 	 81 	 10101000 	 168 	 14739928 	 246	 84	 101	 139	 33	 174	 
2019-05-06 08:23:09	 179 	c1254 	825 	 85 	 10101000 	 168 	 15520408 	 247	 84	 101	 139	 33	 174	 
2019-05-06 08:23:57	 620 	c1254 	826 	 89 	 10101000 	 168 	 16035256 	 248	 84	 101	 139	 33	 174	 
