Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-18 15:44:23	 837 	c1272 	 135 	228 	  68 	123128 	  5396 	 135 	0 	1 	04194841F7
2019-04-18 15:44:24	 270 	c1272 	 136 	234 	  14 	     0 	     0 	   1 	0 	0 	
2019-04-18 15:46:09	 356 	c1272 	 137 	238 	 101 	123784 	  9565 	 237 	0 	1 	04194841F7
2019-04-18 15:46:25	 430 	c1272 	 138 	244 	 101 	123784 	  9550 	 237 	0 	1 	04194841F7
2019-04-18 15:47:13	 742 	c1272 	 140 	253 	  68 	123032 	  5422 	 141 	0 	1 	011016F437
2019-04-18 15:47:15	 398 	c1272 	 140 	  3 	   9 	     0 	     0 	   1 	0 	0 	
2019-04-18 15:52:36	 291 	c1272 	 141 	  7 	  68 	123152 	  5367 	 140 	0 	1 	011016F437
2019-04-18 15:59:39	 987 	c1272 	 142 	 13 	  68 	123168 	  5413 	 135 	0 	1 	04194841F7
2019-04-18 16:00:07	 681 	c1272 	 143 	 19 	  68 	123040 	  5347 	 135 	0 	1 	04194841F7
2019-04-18 16:00:20	 374 	c1272 	 144 	 29 	  68 	123032 	  5422 	 141 	0 	1 	011016F437
2019-04-18 16:00:21	 169 	c1272 	 145 	 35 	  68 	123032 	  5422 	 141 	0 	1 	011016F437
2019-04-18 16:03:04	 327 	c1272 	 147 	 49 	 135 	123960 	 13710 	 336 	0 	1 	04194841F7
2019-04-18 16:03:08	 424 	c1272 	 148 	 55 	  68 	122808 	  5397 	 135 	0 	1 	04194841F7
2019-04-18 16:03:08	 762 	c1272 	 148 	 61 	   9 	     0 	     0 	   1 	0 	0 	
2019-04-18 16:03:21	 288 	c1272 	 149 	 66 	 301 	124528 	 34448 	 545 	0 	1 	04194841F7
2019-04-18 16:04:35	 821 	c1272 	 150 	 72 	  68 	122784 	  5411 	 141 	0 	1 	011016F437
2019-04-18 16:05:04	 301 	c1272 	 151 	 78 	  68 	122968 	  5404 	 135 	0 	1 	04194841F7
2019-04-18 16:05:14	 135 	c1272 	 152 	 84 	  68 	122944 	  5373 	 135 	0 	1 	04194841F7
2019-04-18 16:05:14	 476 	c1272 	 152 	 89 	   4 	     0 	     0 	   1 	0 	0 	
2019-04-18 16:05:52	 776 	c1272 	 153 	 95 	  68 	123104 	  5410 	 134 	0 	1 	04194841F7
2019-04-18 16:06:00	 350 	c1272 	 154 	101 	  68 	122968 	  5374 	 135 	0 	1 	04194841F7
2019-04-18 16:06:00	 826 	c1272 	 154 	107 	   7 	     0 	     0 	   1 	0 	0 	
2019-04-18 16:06:00	 860 	c1272 	 154 	110 	   9 	     0 	     0 	   0 	0 	0 	
2019-04-18 16:07:14	  48 	c1272 	 156 	116 	 102 	123544 	  9562 	 234 	0 	1 	04194841F7
2019-04-18 16:07:21	 228 	c1272 	 157 	122 	  68 	123104 	  5395 	 135 	0 	1 	04194841F7
2019-04-18 16:07:41	 493 	c1272 	 158 	130 	  68 	123104 	  5410 	 135 	0 	1 	04194841F7
2019-04-18 16:07:52	  26 	c1272 	 159 	138 	 135 	123824 	 13710 	 340 	0 	1 	04194841F7
2019-04-18 16:08:15	 448 	c1272 	 160 	144 	  68 	122856 	  5399 	 135 	0 	1 	04194841F7
2019-04-18 16:08:24	 300 	c1272 	 161 	150 	  68 	122880 	  5355 	 135 	0 	1 	04194841F7
2019-04-18 16:13:21	 113 	c1272 	 162 	160 	  68 	122896 	  5416 	 131 	0 	1 	04194841F7
2019-04-18 16:13:21	 659 	c1272 	 163 	164 	 101 	123720 	  9560 	 230 	0 	1 	04194841F7
2019-04-18 16:13:29	 468 	c1272 	 164 	170 	  67 	122944 	  5298 	 135 	0 	1 	04194841F7
2019-04-18 16:13:29	 881 	c1272 	 165 	176 	  11 	     0 	     0 	   1 	0 	0 	
2019-04-18 16:14:47	 762 	c1272 	 166 	180 	  68 	123080 	  5409 	 134 	0 	1 	04194841F7
2019-04-18 16:14:56	 956 	c1272 	 167 	190 	  68 	122856 	  5399 	 135 	0 	1 	04194841F7
2019-04-18 16:15:02	 563 	c1272 	 169 	198 	  68 	123080 	  5424 	 141 	0 	1 	011016F437
2019-04-18 16:15:22	 340 	c1272 	 170 	205 	  68 	123056 	  5408 	 141 	0 	1 	011016F437
2019-04-18 16:15:38	  90 	c1272 	 172 	213 	  68 	122808 	  5412 	 135 	0 	1 	04194841F7
2019-04-18 16:15:45	 168 	c1272 	 173 	219 	  67 	123104 	  5320 	 135 	0 	1 	04194841F7
2019-04-18 16:16:19	 762 	c1272 	 176 	229 	 101 	123664 	  9556 	 237 	0 	1 	04194841F7
2019-04-18 16:16:29	 687 	c1272 	 177 	237 	  68 	122832 	  5353 	 136 	0 	1 	04194841F7
2019-04-18 16:17:02	 653 	c1272 	 179 	249 	  68 	123152 	  5412 	 135 	0 	1 	04194841F7
2019-04-18 16:17:10	 661 	c1272 	 180 	255 	  68 	122808 	  5397 	 135 	0 	1 	04194841F7
2019-04-18 16:17:16	 382 	c1272 	 181 	  7 	  68 	123056 	  5423 	 141 	0 	1 	011016F437
2019-04-18 16:17:39	 254 	c1272 	 182 	 14 	  67 	122880 	  5295 	 139 	0 	1 	011016F437
2019-04-18 16:19:12	  71 	c1272 	 184 	 24 	  68 	122832 	  5413 	 135 	0 	1 	04194841F7
2019-04-18 16:19:19	  32 	c1272 	 185 	 30 	  68 	122808 	  5397 	 135 	0 	1 	04194841F7
2019-04-18 16:19:19	 594 	c1272 	 185 	 35 	  16 	     0 	     0 	   1 	0 	0 	
2019-04-18 16:20:59	 477 	c1272 	 186 	 39 	  68 	123128 	  5411 	 134 	0 	1 	04194841F7
2019-04-18 16:21:08	 541 	c1272 	 187 	 47 	  68 	122896 	  5401 	 135 	0 	1 	04194841F7
2019-04-18 16:21:36	 151 	c1272 	 188 	 53 	  68 	123128 	  5411 	 135 	0 	1 	04194841F7
2019-04-18 16:21:42	1007 	c1272 	 189 	 63 	  68 	122760 	  5365 	 135 	0 	1 	04194841F7
2019-04-18 16:22:28	  73 	c1272 	 191 	 71 	  68 	122784 	  5426 	 141 	0 	1 	011016F437
2019-04-18 16:22:29	  14 	c1272 	 192 	 77 	   9 	     0 	     0 	   1 	0 	0 	
2019-04-18 16:22:46	 887 	c1272 	 193 	 81 	  68 	122808 	  5412 	 140 	0 	1 	011016F437
2019-04-18 16:24:14	 543 	c1272 	 194 	 89 	 102 	123560 	  9563 	 237 	0 	1 	04194841F7
2019-04-18 16:24:23	 295 	c1272 	 195 	 95 	  68 	122920 	  5402 	 135 	0 	1 	04194841F7
2019-04-18 16:27:07	 496 	c1272 	 196 	101 	  73 	123144 	  6058 	 155 	0 	1 	0300024FEF
2019-04-18 16:27:08	 227 	c1272 	 197 	105 	  66 	122952 	  5088 	 133 	0 	1 	0300024FEF
2019-04-18 16:27:09	 106 	c1272 	 199 	112 	  66 	122928 	  5087 	 132 	0 	1 	0300024FEF
2019-04-18 16:27:10	 980 	c1272 	 200 	119 	 610 	124952 	 73187 	 201 	0 	1 	0300024FEF
2019-04-19 15:22:37	 559 	c1272 	 206 	146 	 177 	124624 	 19032 	  80 	0 	0 	
2019-04-19 15:22:38	 655 	c1272 	 207 	152 	 151 	124576 	 15831 	   6 	0 	0 	
2019-04-19 15:33:13	 827 	c1272 	 214 	202 	1024 	125856 	125876 	 192 	0 	0 	
2019-04-19 15:33:18	 865 	c1272 	 216 	214 	 914 	125872 	112062 	   2 	0 	0 	
2019-04-19 15:33:22	 843 	c1272 	 217 	218 	  73 	123632 	  6082 	 154 	0 	1 	0300024FEF
2019-04-19 15:42:49	 706 	c1272 	 218 	224 	 101 	123992 	  9551 	 237 	0 	1 	04194841F7
2019-04-19 15:42:51	 727 	c1272 	 220 	234 	  68 	123288 	  5403 	 135 	0 	1 	04194841F7
2019-04-19 15:42:52	 785 	c1272 	 221 	239 	   2 	     0 	     0 	   1 	0 	0 	
2019-04-19 15:42:59	 364 	c1272 	 222 	243 	  68 	123376 	  5392 	 134 	0 	1 	04194841F7
2019-04-19 15:43:39	 698 	c1272 	 223 	249 	 101 	123872 	  9557 	 237 	0 	1 	04194841F7
2019-04-19 15:43:46	 953 	c1272 	 224 	255 	  67 	123432 	  5319 	 135 	0 	1 	04194841F7
2019-04-19 15:44:07	 744 	c1272 	 225 	  5 	 101 	123936 	  9562 	 238 	0 	1 	04194841F7
2019-04-19 15:44:14	 690 	c1272 	 226 	 11 	  68 	123400 	  5393 	 135 	0 	1 	04194841F7
2019-04-19 15:44:15	 478 	c1272 	 226 	 16 	   4 	     0 	     0 	   1 	0 	0 	
2019-04-19 15:44:25	 899 	c1272 	 227 	 20 	  68 	123352 	  5421 	 140 	0 	1 	011016F437
2019-04-19 15:46:55	 408 	c1272 	 228 	 32 	  68 	123080 	  5409 	 135 	0 	1 	04194841F7
2019-04-19 15:47:01	 825 	c1272 	 229 	 38 	  68 	123288 	  5388 	 135 	0 	1 	04194841F7
2019-04-19 15:47:02	 257 	c1272 	 229 	 43 	  23 	     0 	     0 	   1 	0 	0 	
2019-04-19 15:47:07	 236 	c1272 	 230 	 47 	  68 	123168 	  5413 	 140 	0 	1 	011016F437
2019-04-19 15:47:50	 255 	c1272 	 231 	 54 	 134 	124200 	 13615 	 229 	0 	1 	011016F437
2019-04-19 15:47:50	 897 	c1272 	 231 	 60 	   7 	     0 	     0 	   1 	0 	0 	
2019-04-19 15:48:15	 116 	c1272 	 233 	 67 	  68 	123080 	  5394 	 140 	0 	1 	011016F437
2019-04-19 15:48:55	1005 	c1272 	 235 	 75 	 101 	123888 	  9558 	 237 	0 	1 	04194841F7
2019-04-19 15:49:05	 330 	c1272 	 236 	 81 	  68 	123312 	  5374 	 135 	0 	1 	04194841F7
2019-04-19 15:49:05	 933 	c1272 	 236 	 87 	  11 	     0 	     0 	   1 	0 	0 	
2019-04-19 15:49:41	 782 	c1272 	 237 	 91 	  68 	123352 	  5421 	 136 	0 	1 	04194841F7
2019-04-19 15:49:52	 897 	c1272 	 238 	 97 	  68 	123312 	  5404 	 136 	0 	1 	04194841F7
2019-04-19 15:50:44	 472 	c1272 	 240 	107 	  68 	123104 	  5410 	 135 	0 	1 	04194841F7
2019-04-19 15:50:52	 638 	c1272 	 241 	113 	  68 	123312 	  5359 	 135 	0 	1 	04194841F7
2019-04-19 15:51:52	 479 	c1272 	 243 	121 	  68 	123080 	  5424 	 141 	0 	1 	011016F437
2019-04-19 15:51:53	 155 	c1272 	 244 	125 	  68 	123376 	  5422 	 141 	0 	1 	011016F437
2019-04-19 15:52:03	 377 	c1272 	 246 	137 	  68 	123056 	  5408 	 141 	0 	1 	011016F437
2019-04-19 15:52:11	 712 	c1272 	 247 	143 	 135 	124088 	 13709 	 211 	0 	1 	04194841F7
2019-04-19 15:52:19	 956 	c1272 	 248 	149 	  68 	123176 	  5383 	 135 	0 	1 	04194841F7
2019-04-19 15:53:13	 424 	c1272 	 249 	157 	 101 	123728 	  9561 	 236 	0 	1 	04194841F7
2019-04-19 15:53:31	 874 	c1272 	 250 	163 	  68 	123152 	  5397 	 135 	0 	1 	04194841F7
2019-04-19 15:53:56	 726 	c1272 	 252 	170 	 101 	123888 	  9558 	 237 	0 	1 	04194841F7
2019-04-19 15:54:05	 409 	c1272 	 253 	176 	 101 	123808 	  9537 	 187 	0 	1 	04194841F7
2019-04-19 15:56:36	 650 	c1272 	 256 	188 	  68 	123216 	  5415 	 137 	0 	1 	04194841F7
2019-04-19 15:56:44	 758 	c1272 	 257 	194 	  68 	123104 	  5395 	 135 	0 	1 	04194841F7
2019-04-19 15:57:29	 971 	c1272 	 259 	202 	 101 	123872 	  9557 	 237 	0 	1 	04194841F7
2019-04-19 15:57:39	 645 	c1272 	 260 	208 	 101 	123720 	  9545 	 237 	0 	1 	04194841F7
2019-04-19 15:57:45	 932 	c1272 	 261 	214 	  68 	123080 	  5424 	 141 	0 	1 	011016F437
2019-04-19 15:57:59	  32 	c1272 	 264 	226 	  14 	     0 	     0 	   1 	0 	0 	
2019-04-19 15:57:59	 281 	c1272 	 265 	228 	  68 	123104 	  5410 	 140 	0 	1 	011016F437
2019-04-19 15:58:03	 692 	c1272 	 266 	234 	 101 	123824 	  9553 	 237 	0 	1 	04194841F7
2019-04-19 15:58:10	 198 	c1272 	 267 	240 	  68 	123152 	  5397 	 135 	0 	1 	04194841F7
2019-04-19 15:59:43	 665 	c1272 	 269 	248 	  68 	123080 	  5409 	 141 	0 	1 	011016F437
2019-04-19 15:59:54	 118 	c1272 	 270 	  0 	  68 	123080 	  5409 	 141 	0 	1 	011016F437
2019-04-19 15:59:56	 675 	c1272 	 271 	  6 	 101 	123768 	  9564 	 237 	0 	1 	04194841F7
2019-04-19 16:00:06	 862 	c1272 	 272 	 12 	  68 	123288 	  5373 	 135 	0 	1 	04194841F7
2019-04-19 16:05:03	 346 	c1272 	 273 	 18 	 101 	123640 	  9539 	 173 	0 	1 	011016F437
2019-04-19 16:05:16	1022 	c1272 	 274 	 28 	  67 	123016 	  5316 	 139 	0 	1 	011016F437
2019-04-19 16:05:46	 399 	c1272 	 276 	 36 	  68 	123080 	  5409 	 141 	0 	1 	011016F437
2019-04-19 16:05:53	 405 	c1272 	 277 	 42 	  68 	123056 	  5423 	 141 	0 	1 	011016F437
2019-04-19 16:07:36	1014 	c1272 	 279 	 52 	 101 	123760 	  9563 	 237 	0 	1 	04194841F7
2019-04-19 16:07:50	 152 	c1272 	 280 	 62 	 101 	123800 	  9551 	 237 	0 	1 	04194841F7
2019-04-19 16:08:00	 154 	c1272 	 281 	 70 	  68 	123032 	  5422 	 141 	0 	1 	011016F437
2019-04-19 16:08:07	 414 	c1272 	 282 	 76 	  68 	123168 	  5413 	 141 	0 	1 	011016F437
2019-04-19 16:12:03	 529 	c1272 	 283 	 86 	  68 	123080 	  5394 	 141 	0 	1 	011016F437
2019-04-19 16:12:12	 298 	c1272 	 285 	 96 	  68 	123168 	  5413 	 141 	0 	1 	011016F437
2019-04-19 16:13:31	 632 	c1272 	 286 	104 	 102 	123600 	  9566 	 185 	0 	1 	04194841F7
2019-04-19 16:13:43	  19 	c1272 	 287 	110 	  68 	123152 	  5397 	 135 	0 	1 	04194841F7
2019-04-19 16:13:58	  53 	c1272 	 289 	118 	 101 	123744 	  9562 	 195 	0 	1 	04194841F7
2019-04-19 16:14:08	 802 	c1272 	 290 	128 	 168 	124192 	 17859 	 426 	0 	1 	04194841F7
2019-04-19 16:14:09	 463 	c1272 	 290 	133 	  11 	     0 	     0 	   1 	0 	0 	
2019-04-19 16:14:41	 282 	c1272 	 291 	137 	  68 	123104 	  5410 	 134 	0 	1 	04194841F7
2019-04-19 16:14:48	 585 	c1272 	 292 	143 	  68 	123152 	  5352 	 135 	0 	1 	04194841F7
2019-04-19 16:17:15	 708 	c1272 	 293 	151 	  68 	123080 	  5409 	 135 	0 	1 	04194841F7
2019-04-19 16:17:22	 443 	c1272 	 294 	159 	  67 	122944 	  5313 	 135 	0 	1 	04194841F7
2019-04-19 16:18:56	 446 	c1272 	 296 	167 	  68 	123128 	  5411 	 135 	0 	1 	04194841F7
2019-04-19 16:19:17	  27 	c1272 	 298 	175 	 101 	123632 	  9523 	 235 	0 	1 	04194841F7
2019-04-19 16:19:57	 373 	c1272 	 300 	183 	  68 	123056 	  5423 	 141 	0 	1 	011016F437
2019-04-19 16:20:09	 352 	c1272 	 302 	193 	  68 	123056 	  5423 	 141 	0 	1 	011016F437
2019-04-19 16:21:41	 935 	c1272 	 303 	199 	 101 	123744 	  9562 	 213 	0 	1 	04194841F7
2019-04-19 16:21:50	 252 	c1272 	 304 	210 	  19 	     0 	     0 	   1 	0 	0 	
2019-04-19 16:21:50	 374 	c1272 	 304 	212 	  82 	123392 	  7170 	 174 	0 	1 	04194841F7
2019-04-19 16:23:45	 145 	c1272 	 306 	220 	  74 	123272 	  6185 	 155 	0 	1 	0300024FEF
2019-04-19 19:00:58	 852 	c1272 	 306 	  0 	2830 	126488 	354939 	   1 	0 	0 	
2019-04-30 13:21:53	 543 	c1272						 14402 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:45	 391 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:46	 267 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:47	 269 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:48	 273 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:49	 271 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:50	 265 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:51	 277 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:52	 265 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:53	 271 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:54	 267 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:55	 270 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:56	 264 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:57	 264 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:58	 266 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:34:59	 268 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:00	 266 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:01	 270 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:02	 270 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:03	 262 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:04	 265 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:05	 264 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:06	 268 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:07	 268 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:08	 269 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:09	 271 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:10	 262 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:11	 275 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:12	 265 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:13	 267 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:14	 268 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:15	 271 	c1272						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2019-04-30 13:35:16	 271 	c1272						 162 bytes to file.
