2021-05-20 10:16:25	 269 	c1256 	6462 	 83 	 150 	108704 	 13721 	 359 	0 	1 	01103F71B1
2021-05-20 10:20:39	 753 	c1256 	6463 	 89 	 113 	107328 	  9499 	 223 	0 	1 	01103F71B1
2021-05-20 10:22:20	 568 	c1256 	6464 	 96 	  76 	104224 	  5420 	 143 	0 	1 	01103F8018
2021-05-20 10:22:28	 639 	c1256 	6465 	102 	  76 	104488 	  5421 	 143 	0 	1 	01103F8018
2021-05-20 10:26:24	 166 	c1256 	6466 	109 	  76 	104336 	  5426 	 145 	0 	1 	01103F71B1
2021-05-20 10:26:35	  95 	c1256 	6470 	123 	  76 	104296 	  5411 	 143 	0 	1 	01103F71B1
2021-05-20 10:26:38	 842 	c1256 	6474 	138 	 113 	107448 	  9562 	 252 	0 	1 	01103F71B1
2021-05-20 10:26:40	 640 	c1256 	6476 	147 	  74 	104192 	  5202 	 139 	0 	1 	01103F71B1
2021-05-20 10:26:41	 748 	c1256 	6477 	155 	  74 	104136 	  5212 	 139 	0 	1 	01103F71B1
2021-05-20 10:27:28	 701 	c1256 	6478 	172 	  76 	104304 	  5386 	 143 	0 	1 	01103F8018
2021-05-20 10:27:39	 525 	c1256 	6480 	186 	  76 	104264 	  5422 	 143 	0 	1 	01103F8018
2021-05-20 10:28:43	1085 	c1256 	6481 	193 	  76 	104112 	  5427 	 145 	0 	1 	01103F71B1
2021-05-20 10:28:49	 550 	c1256 	6482 	201 	  76 	104360 	  5427 	 145 	0 	1 	01103F71B1
2021-05-20 10:29:04	 531 	c1256 	6483 	210 	  76 	104240 	  5421 	 143 	0 	1 	01103F8018
2021-05-20 10:29:04	 846 	c1256 	6483 	218 	  38 	 84624 	  1188 	   1 	0 	0 	
2021-05-20 10:29:12	  62 	c1256 	6484 	222 	  76 	104200 	  5419 	 140 	0 	1 	01103F8018
2021-05-20 10:29:39	  57 	c1256 	6485 	228 	  76 	104616 	  5415 	 145 	0 	1 	01103F71B1
2021-05-20 10:29:44	 300 	c1256 	6486 	234 	  76 	104640 	  5416 	 143 	0 	1 	01103F71B1
2021-05-20 10:30:20	 264 	c1256 	6487 	242 	  76 	104280 	  5423 	 143 	0 	1 	01103F8018
2021-05-20 10:30:28	 399 	c1256 	6488 	253 	  76 	104432 	  5418 	 141 	0 	1 	01103F8018
2021-05-20 10:30:29	 584 	c1256 	6489 	  3 	  76 	104448 	  5419 	 139 	0 	1 	01103F71B1
2021-05-20 10:30:33	 232 	c1256 	6490 	 10 	  76 	104544 	  5424 	 145 	0 	1 	01103F71B1
2021-05-20 10:30:33	 660 	c1256 	6491 	 15 	   7 	     0 	     0 	   1 	0 	0 	
2021-05-20 10:30:43	 818 	c1256						 6486 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 10:31:50	  71 	c1256 	6492 	 21 	  76 	104304 	  5386 	 130 	0 	1 	01103F71B1
2021-05-20 10:31:57	 932 	c1256 	6493 	 27 	  76 	104504 	  5409 	 143 	0 	1 	01103F71B1
2021-05-20 10:32:04	 944 	c1256 	6494 	 35 	  76 	104448 	  5419 	 143 	0 	1 	01103F8018
2021-05-20 10:32:14	 261 	c1256 	6495 	 50 	  76 	104472 	  5420 	 142 	0 	1 	01103F8018
2021-05-20 10:33:17	 608 	c1256 	6496 	 58 	  76 	104160 	  5404 	 143 	0 	1 	01103F8018
2021-05-20 10:33:17	 880 	c1256 	6496 	 66 	  38 	 84768 	  1190 	   1 	0 	0 	
2021-05-20 10:33:25	 530 	c1256 	6497 	 70 	  76 	104472 	  5420 	 142 	0 	1 	01103F8018
2021-05-20 10:36:30	 951 	c1256 	6498 	 80 	  76 	104344 	  5401 	 143 	0 	1 	01103F8018
2021-05-20 10:36:31	  70 	c1256 	6499 	 87 	   7 	     0 	     0 	   1 	0 	0 	
2021-05-20 10:36:42	1073 	c1256 	6500 	 93 	  76 	104296 	  5424 	 144 	0 	1 	01103F71B1
2021-05-20 10:37:12	  61 	c1256 	6501 	105 	  76 	104432 	  5418 	 141 	0 	1 	01103F8018
2021-05-20 10:37:13	 894 	c1256 	6502 	111 	  76 	104480 	  5408 	 143 	0 	1 	01103F71B1
2021-05-20 10:37:58	 249 	c1256 	6503 	119 	  76 	104056 	  5424 	 145 	0 	1 	01103F71B1
2021-05-20 10:38:03	 318 	c1256 	6504 	125 	  76 	103960 	  5419 	 143 	0 	1 	01103F8018
2021-05-20 10:38:09	1096 	c1256 	6506 	133 	  76 	104280 	  5423 	 143 	0 	1 	01103F8018
