Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-20 12:57:37	 392 	c1254 	2642 	 79 	 10101010 	 170 	 13574984 
2019-05-20 12:57:37	 520 	c1254 	2643 	 80 	 10101000 	 168 	 13576208 
2019-05-20 12:57:37	 942 	c1254 	2643 	 82 	 00000000 	 0 	 13580216 
2019-05-20 12:58:26	 698 	c1254 	2643 	 83 	 10101010 	 170 	 14122424 
2019-05-20 12:58:27	 281 	c1254 	2644 	 84 	 10101000 	 168 	 14129552 
2019-05-20 12:58:27	 517 	c1254 	2644 	 85 	 10101010 	 170 	 14131808 
2019-05-20 12:58:28	 884 	c1254 	2645 	 86 	 10101000 	 168 	 14146424 
2019-05-20 12:58:29	 143 	c1254 	2645 	 88 	 00000000 	 0 	 14150432 
2019-05-20 12:59:38	 985 	c1254 	2645 	 89 	 10101010 	 170 	 14925032 
2019-05-20 21:02:53	794 	 c1254 	 456 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-21 05:32:53	768 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-21 14:02:53	787 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-21 22:32:53	781 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-22 07:02:53	765 	 c1254 	 114 bytes to file. 
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Status(bin) 	Status(dec) 	Timer[s/12000] 
2019-05-22 07:42:38	 410 	c1254 	2646 	 90 	 10101000 	 168 	 8796824 
2019-05-22 07:42:38	 554 	c1254 	2646 	 91 	 10101010 	 170 	 8798168 
2019-05-22 07:42:38	 569 	c1254 	2647 	 92 	 10101000 	 168 	 8798312 
2019-05-22 07:42:38	 621 	c1254 	2647 	 93 	 10101010 	 170 	 8798792 
2019-05-22 07:42:43	 506 	c1254 	2648 	 94 	 10101000 	 168 	 8851424 
2019-05-22 07:42:43	 938 	c1254 	2648 	 96 	 00000000 	 0 	 8855432 
2019-05-22 07:42:44	 310 	c1254 	2648 	 97 	 10101010 	 170 	 8860328 
2019-05-22 07:42:44	 374 	c1254 	2649 	 98 	 10101000 	 168 	 8860928 
2019-05-22 07:42:44	 584 	c1254 	2649 	 99 	 10101010 	 170 	 8862896 
2019-05-22 07:42:50	 460 	c1254 	2650 	 100 	 10101000 	 168 	 8926184 
2019-05-22 07:42:50	 892 	c1254 	2650 	 102 	 00000000 	 0 	 8930192 
2019-05-22 07:42:51	 829 	c1254 	2650 	 103 	 10101010 	 170 	 8940368 
2019-05-22 07:42:51	 931 	c1254 	2651 	 104 	 10101000 	 168 	 8941328 
2019-05-22 07:42:52	   8 	c1254 	2651 	 105 	 10101010 	 170 	 8943440 
2019-05-22 09:35:20	 703 	c1254 	2652 	 106 	 10101000 	 168 	 14901928 
2019-05-22 09:35:20	1131 	c1254 	2652 	 108 	 00000000 	 0 	 14905936 
2019-05-22 09:35:20	1138 	c1254 	2652 	 109 	 10101010 	 170 	 14906032 
2019-05-22 09:35:23	 614 	c1254 	2653 	 110 	 10101000 	 168 	 14933752 
2019-05-22 09:35:23	1042 	c1254 	2653 	 112 	 00000000 	 0 	 14937760 
2019-05-22 09:35:27	 530 	c1254 	2653 	 113 	 10101010 	 170 	 14976496 
2019-05-22 09:39:12	1092 	c1254 	2654 	 114 	 10101000 	 168 	 654648 
2019-05-22 09:39:13	 365 	c1254 	2654 	 116 	 00000000 	 0 	 658656 
2019-05-22 09:39:55	 703 	c1254 	2654 	 117 	 10101010 	 170 	 1119408 
2019-05-22 09:39:55	 945 	c1254 	2655 	 118 	 10101000 	 168 	 1121688 
2019-05-22 09:39:56	  24 	c1254 	2655 	 119 	 10101010 	 170 	 1123896 
2019-05-22 09:39:58	 508 	c1254 	2656 	 120 	 10101000 	 168 	 1150248 
2019-05-22 09:39:58	 935 	c1254 	2656 	 122 	 00000000 	 0 	 1154256 
2019-05-22 09:42:36	 634 	c1254 	2656 	 123 	 10101010 	 170 	 2873520 
2019-05-22 09:42:36	 728 	c1254 	2657 	 124 	 10101000 	 168 	 2874408 
2019-05-22 09:42:36	1119 	c1254 	2657 	 125 	 10101010 	 170 	 2878104 
2019-05-22 09:43:27	1117 	c1254 	2658 	 126 	 10101000 	 168 	 3434328 
2019-05-22 09:43:28	  56 	c1254 	2658 	 127 	 10101010 	 170 	 3435216 
2019-05-22 09:43:28	 285 	c1254 	2659 	 128 	 10101000 	 168 	 3437376 
2019-05-22 09:43:28	 712 	c1254 	2659 	 130 	 00000000 	 0 	 3441384 
2019-05-22 09:43:28	 897 	c1254 	2659 	 131 	 10101010 	 170 	 3443160 
2019-05-22 09:43:28	 925 	c1254 	2660 	 132 	 10101000 	 168 	 3443424 
2019-05-22 09:43:28	 989 	c1254 	2660 	 133 	 10101010 	 170 	 3444024 
2019-05-22 09:43:28	1078 	c1254 	2661 	 134 	 10101000 	 168 	 3444864 
2019-05-22 09:43:29	 350 	c1254 	2661 	 136 	 00000000 	 0 	 3448872 
2019-05-22 09:44:21	 411 	c1254 	2661 	 137 	 01010101 	 85 	 4016784 
2019-05-22 09:44:21	 495 	c1254 	2662 	 138 	 01010100 	 84 	 4017576 
2019-05-22 09:44:21	 904 	c1254 	2662 	 139 	 01010101 	 85 	 4021440 
2019-05-22 09:44:21	 937 	c1254 	2663 	 140 	 01010100 	 84 	 4021752 
2019-05-22 09:44:21	1057 	c1254 	2663 	 141 	 01010101 	 85 	 4022880 
2019-05-22 09:44:21	1059 	c1254 	2664 	 142 	 11110111 	 247 	 4022904 
2019-05-22 09:44:21	1070 	c1254 	2664 	 143 	 01110101 	 117 	 4023000 
2019-05-22 09:44:21	1072 	c1254 	2664 	 144 	 11110111 	 247 	 4023024 
2019-05-22 09:44:21	1075 	c1254 	2664 	 145 	 01110101 	 117 	 4023048 
2019-05-22 09:44:21	1085 	c1254 	2664 	 146 	 01110100 	 116 	 4023144 
2019-05-22 09:44:21	1088 	c1254 	2664 	 147 	 01110101 	 117 	 4023168 
2019-05-22 09:44:21	1090 	c1254 	2664 	 148 	 01110100 	 116 	 4023192 
2019-05-22 09:44:22	 128 	c1254 	2664 	 149 	 01110101 	 117 	 4025016 
2019-05-22 09:44:22	 293 	c1254 	2665 	 150 	 01110100 	 116 	 4026576 
2019-05-22 09:44:22	 720 	c1254 	2665 	 152 	 00000000 	 0 	 4030584 
2019-05-22 09:44:33	 710 	c1254 	2665 	 153 	 00000000 	 0 	 4150560 
2019-05-22 09:52:08	1016 	c1254 	2665 	 154 	 01010101 	 85 	 9130176 
2019-05-22 09:52:08	1033 	c1254 	2666 	 155 	 11110111 	 247 	 9130344 
2019-05-22 09:52:08	1084 	c1254 	2666 	 156 	 10110110 	 182 	 9130824 
2019-05-22 09:52:08	1104 	c1254 	2666 	 157 	 11110111 	 247 	 9131016 
2019-05-22 09:52:08	1137 	c1254 	2666 	 158 	 01110101 	 117 	 9131328 
2019-05-22 09:52:08	1147 	c1254 	2666 	 159 	 01110100 	 116 	 9131424 
2019-05-22 09:52:09	 417 	c1254 	2666 	 161 	 00000000 	 0 	 9135432 
2019-05-22 09:52:10	 124 	c1254 	2666 	 162 	 01010101 	 85 	 9143640 
2019-05-22 09:52:10	 159 	c1254 	2667 	 163 	 11110111 	 247 	 9143976 
2019-05-22 09:52:10	 506 	c1254 	2667 	 164 	 10110110 	 182 	 9147264 
2019-05-22 09:52:10	 509 	c1254 	2667 	 165 	 10110100 	 180 	 9147288 
2019-05-22 09:52:10	 526 	c1254 	2667 	 166 	 10110110 	 182 	 9147456 
2019-05-22 09:52:10	 534 	c1254 	2667 	 167 	 11110111 	 247 	 9147528 
2019-05-22 09:52:10	 562 	c1254 	2667 	 168 	 01110101 	 117 	 9147792 
2019-05-22 09:52:10	 564 	c1254 	2667 	 169 	 01110100 	 116 	 9147816 
2019-05-22 09:52:10	 990 	c1254 	2667 	 171 	 00000000 	 0 	 9151824 
2019-05-22 09:52:21	 928 	c1254 	2667 	 172 	 00000000 	 0 	 9271800 
2019-05-22 09:58:45	 587 	c1254 	2667 	 173 	 01010101 	 85 	 13480104 
2019-05-22 09:58:45	 600 	c1254 	2668 	 174 	 01010100 	 84 	 13480224 
2019-05-22 09:58:45	 610 	c1254 	2668 	 175 	 10110110 	 182 	 13480320 
2019-05-22 09:58:45	 617 	c1254 	2669 	 176 	 11110111 	 247 	 13480392 
2019-05-22 09:58:45	 620 	c1254 	2669 	 177 	 01110101 	 117 	 13480416 
2019-05-22 09:58:45	 956 	c1254 	2669 	 178 	 11110111 	 247 	 13483608 
2019-05-22 09:58:46	 966 	c1254 	2669 	 179 	 10110110 	 182 	 13494672 
2019-05-22 09:58:46	 971 	c1254 	2669 	 180 	 10110100 	 180 	 13494720 
2019-05-22 09:58:47	 240 	c1254 	2669 	 182 	 00000000 	 0 	 13498728 
2019-05-22 09:58:47	1010 	c1254 	2669 	 183 	 10101010 	 170 	 13506072 
2019-05-22 09:58:47	1025 	c1254 	2670 	 184 	 10101000 	 168 	 13506216 
2019-05-22 09:58:48	 294 	c1254 	2670 	 186 	 00000000 	 0 	 13510224 
2019-05-22 09:58:52	 839 	c1254 	2670 	 187 	 10101010 	 170 	 13559328 
2019-05-22 09:58:52	 849 	c1254 	2671 	 188 	 11111011 	 251 	 13559424 
2019-05-22 09:58:53	 317 	c1254 	2671 	 189 	 01111001 	 121 	 13565352 
2019-05-22 09:58:53	 325 	c1254 	2671 	 190 	 01111000 	 120 	 13565424 
