Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-03 11:10:18	1056 	c1254 	523 	 144 	 10101000 	 168 	 16576600 	 107	 79	 80	 121	 32	 148	 
2019-05-03 11:10:19	1071 	c1254 	524 	 148 	 10101000 	 168 	 16587592 	 108	 79	 80	 121	 32	 148	 
2019-05-03 11:10:21	 497 	c1254 	525 	 152 	 10101000 	 168 	 16603888 	 109	 79	 80	 121	 32	 148	 
2019-05-03 11:10:22	1020 	c1254 	526 	 156 	 10101000 	 168 	 16619656 	 110	 79	 80	 121	 32	 148	 
2019-05-03 11:10:23	1022 	c1254 	527 	 160 	 10101000 	 168 	 16630528 	 111	 79	 80	 121	 32	 148	 
2019-05-03 11:10:24	1002 	c1254 	528 	 164 	 10101000 	 168 	 16641184 	 112	 79	 80	 121	 32	 148	 
2019-05-03 11:10:25	 997 	c1254 	529 	 168 	 10101000 	 168 	 16651984 	 113	 79	 80	 121	 32	 148	 
2019-05-03 11:10:27	 950 	c1254 	530 	 172 	 10101000 	 168 	 16673248 	 114	 79	 80	 121	 32	 148	 
2019-05-03 11:10:28	 922 	c1254 	531 	 176 	 10101000 	 168 	 16683832 	 115	 79	 80	 121	 32	 148	 
2019-05-03 11:10:38	 887 	c1254 	532 	 180 	 10101000 	 168 	 14832 	 116	 79	 80	 121	 32	 148	 
2019-05-03 11:10:39	 883 	c1254 	533 	 184 	 10101000 	 168 	 25656 	 117	 79	 80	 121	 32	 148	 
2019-05-03 11:10:40	 877 	c1254 	534 	 188 	 10101000 	 168 	 36456 	 118	 79	 80	 121	 32	 148	 
2019-05-03 11:10:42	 822 	c1254 	535 	 192 	 10101000 	 168 	 57648 	 119	 79	 80	 121	 32	 148	 
2019-05-03 11:10:43	 761 	c1254 	536 	 196 	 10101000 	 168 	 67920 	 120	 79	 80	 121	 32	 148	 
2019-05-03 11:10:45	 818 	c1254 	537 	 200 	 10101000 	 168 	 90168 	 121	 79	 80	 121	 32	 148	 
2019-05-03 11:10:50	 852 	c1254 	538 	 204 	 10101000 	 168 	 144768 	 122	 79	 80	 121	 32	 148	 
2019-05-03 11:10:52	 841 	c1254 	539 	 208 	 10101000 	 168 	 166368 	 123	 79	 80	 121	 32	 148	 
2019-05-03 11:10:53	 914 	c1254 	540 	 212 	 10101000 	 168 	 177912 	 124	 79	 80	 121	 32	 148	 
2019-05-03 11:41:17	 731 	c1254 	543 	 220 	 10101000 	 168 	 3264320 	 125	 79	 80	 121	 32	 148	 
2019-05-03 11:54:10	 215 	c1254 	544 	 224 	 10101000 	 168 	 11704088 	 126	 79	 80	 121	 32	 148	 
2019-05-03 12:22:23	 558 	c1254	8023 bytes to file.
Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-03 12:22:24	 135 	c1254	161 bytes to file.
Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-03 12:22:24	 482 	c1254	161 bytes to file.
Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-03 12:22:25	 256 	c1254	161 bytes to file.
