Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-02 10:48:47	 356 	c1254 	441 	 254 	 10101000 	 168 	 11236264 	 62	 72	 71	 115	 30	 134	 
2019-05-02 10:48:57	 379 	c1254 	442 	 2 	 10101000 	 168 	 11349400 	 63	 72	 71	 115	 30	 134	 
2019-05-02 10:49:01	 497 	c1254 	443 	 6 	 10101000 	 168 	 11395696 	 64	 72	 71	 115	 30	 134	 
2019-05-02 10:50:58	 561 	c1254 	444 	 10 	 10101000 	 168 	 12716152 	 65	 72	 71	 115	 30	 134	 
2019-05-02 10:50:59	 368 	c1254 	445 	 14 	 10101000 	 168 	 12725560 	 66	 72	 71	 115	 30	 134	 
2019-05-02 11:05:05	 585 	c1254 	447 	 20 	 10101000 	 168 	 5454192 	 67	 72	 71	 115	 30	 134	 
2019-05-02 11:05:07	 266 	c1254 	448 	 24 	 10101000 	 168 	 5473536 	 68	 72	 71	 115	 30	 134	 
2019-05-02 14:07:21	 466 	c1254	5846 bytes to file.
Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-02 14:07:22	 260 	c1254	161 bytes to file.
Date	 Hmsec	 CounterID	 EventID	 CounterMsgID	 Status(bin)	 Status(dec)	 Timer[s/12000]	 Unclear	 Entry	 LookIn	 Exit	 LookOut	 Visits
2019-05-02 14:07:23	 262 	c1254	161 bytes to file.
