"","Date","Hmsec","CounterID","RFID","nestbox","year","latency"
"1",2021-05-07 10:25:42," 101 ","c1252 ","01103F51E9","mw45","2021",798
"2",2021-05-07 10:29:41," 858 ","c1252 ","01103F52F9","mw45","2021",1037
"3",2021-05-07 10:12:24," 670 ","c1252 ","0300030EFF","mw45","2021",0
