"","Date","Hmsec","CounterID","RFID","nestbox","year","latency"
"1",2019-05-15 13:01:21,"1087 ","c1252 ","011016FE28","mw106","2019",528
"2",2019-05-15 12:55:45," 112 ","c1252 ","01101706A5","mw106","2019",192
"3",2019-05-15 12:52:33," 350 ","c1252 ","0300024FEF","mw106","2019",0
