2021-05-20 08:23:20	 678 	c1252 	5796 	187 	  77 	104400 	  5544 	 137 	0 	1 	01103FADFD
2021-05-20 08:23:20	 893 	c1252 	5796 	193 	   4 	     0 	     0 	   1 	0 	0 	
2021-05-20 08:24:50	 288 	c1252 	5797 	197 	  76 	104448 	  5419 	 134 	0 	1 	01103FADFD
2021-05-20 08:24:58	 223 	c1252 	5798 	205 	  76 	104336 	  5426 	 135 	0 	1 	01103FADFD
2021-05-20 08:24:58	 487 	c1252 	5798 	211 	   9 	     0 	     0 	   1 	0 	0 	
2021-05-20 08:25:37	 990 	c1252 	5799 	215 	  76 	104320 	  5425 	 134 	0 	1 	01103FADFD
2021-05-20 08:25:45	 484 	c1252 	5800 	223 	  76 	104432 	  5418 	 135 	0 	1 	01103FADFD
2021-05-20 08:26:32	 873 	c1252 	5802 	232 	  76 	104296 	  5424 	 139 	0 	1 	01103FAEB0
2021-05-20 08:26:44	1061 	c1252 	5803 	240 	  76 	104568 	  5425 	 139 	0 	1 	01103FAEB0
2021-05-20 08:29:04	1099 	c1252 	5804 	249 	  76 	104472 	  5420 	 135 	0 	1 	01103FADFD
2021-05-20 08:29:14	 974 	c1252 	5805 	255 	  76 	104280 	  5423 	 135 	0 	1 	01103FADFD
2021-05-20 08:29:58	 961 	c1252 	5806 	  5 	  76 	104280 	  5423 	 139 	0 	1 	01103FAEB0
2021-05-20 08:30:09	1024 	c1252 	5807 	 15 	  90 	106008 	  6988 	 177 	0 	1 	01103FAEB0
2021-05-20 08:30:13	 315 	c1252 	5808 	 21 	  76 	104296 	  5424 	 135 	0 	1 	01103FADFD
2021-05-20 08:30:23	 323 	c1252 	5809 	 28 	  76 	104264 	  5422 	 135 	0 	1 	01103FADFD
2021-05-20 08:30:23	 577 	c1252 	5809 	 34 	   4 	     0 	     0 	   1 	0 	0 	
2021-05-20 08:30:51	 186 	c1252 	5810 	 38 	  76 	104488 	  5421 	 138 	0 	1 	01103FAEB0
2021-05-20 08:32:05	 786 	c1252 	5812 	 52 	  76 	104296 	  5424 	 135 	0 	1 	01103FADFD
2021-05-20 08:32:07	 815 	c1252 	5813 	 61 	  76 	104392 	  5416 	 135 	0 	1 	01103FADFD
2021-05-20 08:34:55	 347 	c1252 	5814 	 71 	  76 	104472 	  5420 	 135 	0 	1 	01103FADFD
2021-05-20 08:34:57	 415 	c1252 	5815 	 85 	  76 	104488 	  5421 	 135 	0 	1 	01103FADFD
2021-05-20 08:35:31	 609 	c1252 	5816 	 93 	  76 	104360 	  5427 	 135 	0 	1 	01103FADFD
2021-05-20 08:35:41	 720 	c1252 	5817 	103 	  76 	104376 	  5428 	 135 	0 	1 	01103FADFD
2021-05-20 08:36:21	 278 	c1252 	5818 	109 	  76 	104528 	  5423 	 135 	0 	1 	01103FADFD
2021-05-20 08:36:21	1031 	c1252 	5818 	127 	  12 	     0 	     0 	   1 	0 	0 	
2021-05-20 08:36:23	  98 	c1252 	5819 	135 	 101 	106688 	  8244 	 208 	0 	1 	01103FADFD
2021-05-20 08:36:33	 122 	c1252						 5734 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 08:37:09	  95 	c1252 	5820 	143 	  76 	104280 	  5423 	 135 	0 	1 	01103FADFD
2021-05-20 08:37:10	 937 	c1252 	5821 	153 	  76 	104408 	  5417 	 135 	0 	1 	01103FADFD
2021-05-20 08:37:11	  18 	c1252 	5822 	160 	  14 	     0 	     0 	   1 	0 	0 	
2021-05-20 08:38:58	 115 	c1252 	5823 	164 	  76 	104472 	  5420 	 134 	0 	1 	01103FADFD
2021-05-20 08:39:12	1078 	c1252 	5824 	170 	  76 	104408 	  5404 	 135 	0 	1 	01103FADFD
2021-05-20 08:40:51	 479 	c1252 	5825 	178 	  76 	104472 	  5420 	 135 	0 	1 	01103FADFD
2021-05-20 08:40:53	 426 	c1252 	5827 	190 	  76 	104360 	  5427 	 135 	0 	1 	01103FADFD
2021-05-20 08:45:05	 935 	c1252 	5828 	200 	  76 	104504 	  5422 	 139 	0 	1 	01103FAEB0
2021-05-20 08:45:08	 758 	c1252 	5829 	210 	  76 	104504 	  5422 	 135 	0 	1 	01103FADFD
